11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12651842;GOQ;nan;12654167.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12651843;GOQ;nan;12665727.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12744788;GPQ;nan;12062288.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12793495;O58;nan;12654167.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12793692;O58;nan;12655524.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12794871;O58;nan;12215787.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12795180;O58;nan;12795181.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12796633;O58;nan;12665727.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;12829229;O58;nan;12829236.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;11858076;HZC;nan;nan
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;11933771;HZC;nan;12069551.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;11987848;HZC;nan;12069293.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12102340;HZC;nan;12213457.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12119579;HZC;nan;12135292.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12197188;GOQ;nan;12213442.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12198511;HZC;nan;12214068.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12210356;GOQ;nan;12210353.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12472978;HZC;nan;12472985.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12594653;HZC;nan;12671843.0
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12658038;HZC;nan;nan
11858076;Аптечная сеть 36,6;HZC;2444994431;246601001.0;Z023;Net 90 calendar days;12658889;HZC;nan;nan
